"","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website"
"631","Russia","RUS",2021-01-16,NA,NA,NA,NA,54777,NA,NA,NA,375,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"632","Russia","RUS",2021-01-17,NA,NA,NA,NA,66976,NA,NA,NA,459,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"633","Russia","RUS",2021-01-18,NA,NA,NA,NA,79174,NA,NA,NA,543,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"634","Russia","RUS",2021-01-19,NA,NA,NA,NA,91373,NA,NA,NA,626,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"635","Russia","RUS",2021-01-20,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"636","Russia","RUS",2021-01-21,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"637","Russia","RUS",2021-01-22,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"638","Russia","RUS",2021-01-23,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"639","Russia","RUS",2021-01-24,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"640","Russia","RUS",2021-01-25,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"641","Russia","RUS",2021-01-26,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"642","Russia","RUS",2021-01-27,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"643","Russia","RUS",2021-01-28,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"644","Russia","RUS",2021-01-29,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"645","Russia","RUS",2021-01-30,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"646","Russia","RUS",2021-01-31,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"647","Russia","RUS",2021-02-01,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"648","Russia","RUS",2021-02-02,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"649","Russia","RUS",2021-02-03,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"650","Russia","RUS",2021-02-04,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"651","Russia","RUS",2021-02-05,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"652","Russia","RUS",2021-02-06,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"653","Russia","RUS",2021-02-07,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"654","Russia","RUS",2021-02-08,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"655","Russia","RUS",2021-02-09,NA,NA,NA,NA,103571,NA,NA,NA,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"656","Russia","RUS",2021-02-10,3900000,2200000,1700000,NA,103571,2.67,1.51,1.16,710,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"657","Russia","RUS",2021-02-11,NA,NA,NA,NA,98843,NA,NA,NA,677,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"658","Russia","RUS",2021-02-12,NA,NA,NA,NA,94114,NA,NA,NA,645,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"659","Russia","RUS",2021-02-13,NA,NA,NA,NA,89386,NA,NA,NA,613,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"660","Russia","RUS",2021-02-14,NA,NA,NA,NA,84657,NA,NA,NA,580,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"661","Russia","RUS",2021-02-15,NA,NA,NA,NA,79929,NA,NA,NA,548,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"662","Russia","RUS",2021-02-16,NA,NA,NA,NA,75200,NA,NA,NA,515,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"663","Russia","RUS",2021-02-17,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"664","Russia","RUS",2021-02-18,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"665","Russia","RUS",2021-02-19,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"666","Russia","RUS",2021-02-20,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"667","Russia","RUS",2021-02-21,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"668","Russia","RUS",2021-02-22,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"669","Russia","RUS",2021-02-23,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"670","Russia","RUS",2021-02-24,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"671","Russia","RUS",2021-02-25,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"672","Russia","RUS",2021-02-26,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"673","Russia","RUS",2021-02-27,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"674","Russia","RUS",2021-02-28,NA,NA,NA,NA,70472,NA,NA,NA,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"675","Russia","RUS",2021-03-01,5238966,4140332,1098634,NA,70472,3.59,2.84,0.75,483,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"676","Russia","RUS",2021-03-02,5249831,4158334,1091497,10865,61957,3.6,2.85,0.75,425,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"677","Russia","RUS",2021-03-03,5489342,4287423,1201919,239511,86105,3.76,2.94,0.82,590,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"678","Russia","RUS",2021-03-04,6010744,4701175,1309569,521402,150524,4.12,3.22,0.9,1031,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"679","Russia","RUS",2021-03-05,6301854,4908178,1393676,291110,182043,4.32,3.36,0.96,1247,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"680","Russia","RUS",2021-03-06,6583873,5082127,1501746,282019,212264,4.51,3.48,1.03,1455,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"681","Russia","RUS",2021-03-07,6655487,5128138,1527349,71614,212428,4.56,3.51,1.05,1456,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"682","Russia","RUS",2021-03-08,6669466,5136605,1532861,13979,204357,4.57,3.52,1.05,1400,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"683","Russia","RUS",2021-03-09,6694349,5149589,1544760,24883,206360,4.59,3.53,1.06,1414,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"684","Russia","RUS",2021-03-10,7048129,5272651,1775478,353780,222684,4.83,3.61,1.22,1526,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"685","Russia","RUS",2021-03-11,7273933,5366009,1907924,225804,180456,4.98,3.68,1.31,1237,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"686","Russia","RUS",2021-03-12,7448262,5451045,1997217,174329,163773,5.1,3.74,1.37,1122,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"687","Russia","RUS",2021-03-13,7639374,5524226,2115148,191112,150786,5.23,3.79,1.45,1033,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"688","Russia","RUS",2021-03-14,7698889,5545133,2153756,59515,149057,5.28,3.8,1.48,1021,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"689","Russia","RUS",2021-03-15,NA,NA,NA,NA,152733,NA,NA,NA,1047,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"690","Russia","RUS",2021-03-16,NA,NA,NA,NA,154850,NA,NA,NA,1061,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"691","Russia","RUS",2021-03-17,7818009,5379359,2438650,NA,109983,5.36,3.69,1.67,754,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"692","Russia","RUS",2021-03-18,7909438,5431048,2478390,91429,90786,5.42,3.72,1.7,622,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"693","Russia","RUS",2021-03-19,8185944,5544777,2641167,276506,105383,5.61,3.8,1.81,722,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"694","Russia","RUS",2021-03-20,8306498,5595893,2710605,120554,95303,5.69,3.83,1.86,653,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"695","Russia","RUS",2021-03-21,8362575,5611139,2751436,56077,94812,5.73,3.84,1.89,650,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"696","Russia","RUS",2021-03-22,NA,NA,NA,NA,138457,NA,NA,NA,949,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"697","Russia","RUS",2021-03-23,NA,NA,NA,NA,182102,NA,NA,NA,1248,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"698","Russia","RUS",2021-03-24,NA,NA,NA,NA,225747,NA,NA,NA,1547,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"699","Russia","RUS",2021-03-25,NA,NA,NA,NA,262004,NA,NA,NA,1795,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"700","Russia","RUS",2021-03-26,NA,NA,NA,NA,271820,NA,NA,NA,1863,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"701","Russia","RUS",2021-03-27,NA,NA,NA,NA,303915,NA,NA,NA,2083,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"702","Russia","RUS",2021-03-28,NA,NA,NA,NA,345222,NA,NA,NA,2366,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"703","Russia","RUS",2021-03-29,11124350,6846664,4277686,NA,345222,7.62,4.69,2.93,2366,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"704","Russia","RUS",2021-03-30,11183108,6886259,4296849,58758,304298,7.66,4.72,2.94,2085,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"705","Russia","RUS",2021-03-31,11373572,7004336,4369236,190464,282190,7.79,4.8,2.99,1934,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"706","Russia","RUS",2021-04-01,11642295,7159411,4482884,268723,271262,7.98,4.91,3.07,1859,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"707","Russia","RUS",2021-04-02,11779295,7247479,4531816,137000,241516,8.07,4.97,3.11,1655,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"708","Russia","RUS",2021-04-03,12038859,7445035,4593824,259564,229279,8.25,5.1,3.15,1571,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"709","Russia","RUS",2021-04-04,12120810,7505764,4615046,81951,191669,8.31,5.14,3.16,1313,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"710","Russia","RUS",2021-04-05,12215342,7576640,4638702,94532,155856,8.37,5.19,3.18,1068,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"711","Russia","RUS",2021-04-06,12474954,7753876,4721078,259612,184549,8.55,5.31,3.24,1265,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"712","Russia","RUS",2021-04-07,13047800,7908918,5138882,572846,239175,8.94,5.42,3.52,1639,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"713","Russia","RUS",2021-04-08,13354502,8146598,5207904,306702,244601,9.15,5.58,3.57,1676,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"714","Russia","RUS",2021-04-09,13628879,8333331,5295548,274377,264226,9.34,5.71,3.63,1811,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"715","Russia","RUS",2021-04-10,13977397,8575951,5401446,348518,276934,9.58,5.88,3.7,1898,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"716","Russia","RUS",2021-04-11,14108341,8692848,5415493,130944,283933,9.67,5.96,3.71,1946,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"717","Russia","RUS",2021-04-12,14269543,8808044,5461499,161202,293457,9.78,6.04,3.74,2011,"EpiVacCorona, Sputnik V","Official data from local governments via gogov.ru","https://gogov.ru/articles/covid-v-stats"
"718","Turkey","TUR",2021-01-13,0,NA,NA,NA,NA,0,NA,NA,NA,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"719","Turkey","TUR",2021-01-14,279452,NA,NA,279452,279452,0.33,NA,NA,3313,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"720","Turkey","TUR",2021-01-15,616652,NA,NA,337200,308326,0.73,NA,NA,3656,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"721","Turkey","TUR",2021-01-16,676903,NA,NA,60251,225634,0.8,NA,NA,2675,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"722","Turkey","TUR",2021-01-17,706451,NA,NA,29548,176613,0.84,NA,NA,2094,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"723","Turkey","TUR",2021-01-18,832412,NA,NA,125961,166482,0.99,NA,NA,1974,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"724","Turkey","TUR",2021-01-19,950635,NA,NA,118223,158439,1.13,NA,NA,1879,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"725","Turkey","TUR",2021-01-20,1052493,NA,NA,101858,150356,1.25,NA,NA,1783,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"726","Turkey","TUR",2021-01-21,1120258,NA,NA,67765,120115,1.33,NA,NA,1424,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"727","Turkey","TUR",2021-01-22,1202212,NA,NA,81954,83651,1.43,NA,NA,992,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"728","Turkey","TUR",2021-01-23,1226883,NA,NA,24671,78569,1.45,NA,NA,932,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"729","Turkey","TUR",2021-01-24,1244653,NA,NA,17770,76886,1.48,NA,NA,912,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"730","Turkey","TUR",2021-01-25,1302753,NA,NA,58100,67192,1.54,NA,NA,797,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"731","Turkey","TUR",2021-01-26,1410273,NA,NA,107520,65663,1.67,NA,NA,779,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"732","Turkey","TUR",2021-01-27,1522580,NA,NA,112307,67155,1.81,NA,NA,796,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"733","Turkey","TUR",2021-01-28,1697575,NA,NA,174995,82474,2.01,NA,NA,978,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
"734","Turkey","TUR",2021-01-29,1928351,NA,NA,230776,103734,2.29,NA,NA,1230,"Pfizer/BioNTech, Sinovac","COVID-19 Vaccine Information Platform","https://covid19asi.saglik.gov.tr/"
